baseline,image_id,gt_category,gt_severity,gt_department,gt_description,pred_category,pred_severity,pred_department,pred_description,json_valid,raw_output,cat_correct,sev_correct,dept_correct,source_category,source_severity,source_department,source_description
Mistral-Prompted,curtain_14,Torn Hospital Privacy Curtain,low,Housekeeping,I was admitted to the general ward and noticed that the privacy curtain in my room was torn and damaged. This is concerning as it may affect my privacy during my stay. I hope this can be addressed promptly to ensure a comfortable and private recovery.,Torn Hospital Privacy Curtain,medium,Housekeeping,"Patient reported a torn and damaged hospital privacy curtain located next to a hospital bed. The tear appeared to be significant, potentially compromising patient privacy.",True,"Based on the image caption and voice complaint, here is the JSON output:

```json
{
  ""category"": ""Torn Hospital Privacy Curtain"",
  ""severity"": ""medium"",
  ""department"": ""Housekeeping"",
  ""complaint_description"": ""Patient reported a torn and damaged hospital privacy curtain located next to a hospital bed. The tear appeared to be significant, potentially compromising patient privacy.""
}
```",True,False,True,single_model,single_model,single_model,single_model
Mistral-Prompted,food_1,Unappetizing Hospital Food Tray,low,Dietary,"I was disappointed to see the hospital food tray looked unappetizing, which made me lose my appetite. The presentation of the food was uninviting and I was not looking forward to eating it. This experience was not what I expected from a hospital.",Unappetizing Hospital Food,medium,Dietary,"Patient expressed dissatisfaction with the appearance of the hospital food, stating that it looked unappetizing and had caused a loss of appetite.",True,"Based on the image caption and voice complaint, here is the JSON output:

```json
{
  ""category"": ""Unappetizing Hospital Food"",
  ""severity"": ""medium"",
  ""department"": ""Dietary"",
  ""complaint_description"": ""Patient expressed dissatisfaction with the appearance of the hospital food, stating that it looked unappetizing and had caused a loss of appetite.""
}
```",False,False,True,single_model,single_model,single_model,single_model
Mistral-Prompted,food_8,Unappetizing Hospital Food Tray,low,Dietary,I was disappointed with the food served to me during my hospital stay. The food on my tray looked unappetizing and did not smell fresh. I was expecting a more satisfying meal to help with my recovery.,Unappetizing Hospital Food,medium,Dietary,Patient expressed concern over the appearance and potential freshness of the hospital food.,True,"Output: {
""category"": ""Unappetizing Hospital Food"",
""severity"": ""medium"",
""department"": ""Dietary"",
""complaint_description"": ""Patient expressed concern over the appearance and potential freshness of the hospital food.""
}",False,False,True,single_model,single_model,single_model,single_model
Mistral-Prompted,hygiene_3,Unhygienic / Contaminated Hospital Food,high,Dietary,"I was appalled to see the state of the hospital kitchen where my food was being prepared. The kitchen was dirty and the staff seemed to be handling food in a way that could easily spread infection. As a patient, I'm worried about the risk of getting sick from the food.",Unhygienic / Contaminated Hospital Food,critical,Dietary,"Patient reported severe unhygienic conditions in the hospital kitchen, with visible signs of contamination. Patient expressed concern about the potential health risks associated with consuming food prepared in such an environment.",True,"Based on the image caption and voice complaint, here is the JSON output:

```json
{
  ""category"": ""Unhygienic / Contaminated Hospital Food"",
  ""severity"": ""critical"",
  ""department"": ""Dietary"",
  ""complaint_description"": ""Patient reported severe unhygienic conditions in the hospital kitchen, with visible signs of contamination. Patient expressed concern about the potential health risks associated with consuming food prepared in such an environment.""
}
```",True,False,True,single_model,single_model,single_model,single_model
Mistral-Prompted,hygiene_16,Unhygienic / Contaminated Hospital Food,high,Dietary,"I was appalled to see the state of the hospital kitchen, where food was being prepared in a clearly unhygienic manner. The conditions were unsanitary and I fear for the health and safety of patients who may be served this food. I hope the hospital takes immediate action to address this issue.",Unhygienic / Contaminated Hospital Food,critical,Dietary,"Patient reported severe unhygienic conditions in the hospital kitchen, with visible signs of contamination and food being handled in a way that may compromise its safety.",True,"Based on the image caption and voice complaint, here is the JSON output:

```json
{
  ""category"": ""Unhygienic / Contaminated Hospital Food"",
  ""severity"": ""critical"",
  ""department"": ""Dietary"",
  ""complaint_description"": ""Patient reported severe unhygienic conditions in the hospital kitchen, with visible signs of contamination and food being handled in a way that may compromise its safety.""
}
```",True,False,True,single_model,single_model,single_model,single_model
Mistral-Prompted,hygiene_1,Unhygienic / Contaminated Hospital Food,high,Dietary,"I was served contaminated food during my stay at the hospital, which is unacceptable. The food had visible signs of contamination and I'm worried about my health. I hope the hospital takes immediate action to address this issue.",Unhygienic / Contaminated Hospital Food,critical,Dietary,Patient reported contaminated hospital food with visible signs of contamination. The patient expressed concern about getting sick from the contaminated food.,True,"Based on the image caption and voice complaint, here is the JSON output:

```json
{
  ""category"": ""Unhygienic / Contaminated Hospital Food"",
  ""severity"": ""critical"",
  ""department"": ""Dietary"",
  ""complaint_description"": ""Patient reported contaminated hospital food with visible signs of contamination. The patient expressed concern about getting sick from the contaminated food.""
}
```",True,False,True,single_model,single_model,single_model,single_model
Mistral-Prompted,puddle_21,Water Puddle on Hospital Floor,medium,Facilities Management,"I was walking down the hospital floor and noticed a significant amount of water leaking from the ceiling, creating a puddle that could be a slipping hazard. The water appears to be coming from a leak in the ceiling and it's making the floor very slippery. This is a concern for patient safety.",Water Puddle on Hospital Floor,medium,Facilities Management,"Image caption: There is a water leak on the hospital floor, with a puddle visible and a person standing nearby. Voice complaint: There's water all over the floor from a leak, it's really slippery and someone should clean it up.",True,"Based on the image caption and voice complaint, here is the valid JSON output:

```json
{
  ""category"": ""Water Puddle on Hospital Floor"",
  ""severity"": ""medium"",
  ""department"": ""Facilities Management"",
  ""complaint_description"": ""Image caption: There is a water leak on the hospital floor, with a puddle visible and a person standing nearby. Voice complaint: There's water all over the floor from a leak, it's really slippery and someone should clean it up.""
}
```",True,True,True,single_model,single_model,single_model,single_model
Mistral-Prompted,puddle_17,Water Puddle on Hospital Floor,medium,Facilities Management,I was visiting my family member on the general ward and noticed that there was a significant amount of water on the floor. It was so wet that someone was even using an umbrella to stay dry. This is a slipping hazard and I'm concerned about the safety of patients and visitors.,Water Puddle on Hospital Floor,high,Facilities Management,Patient reported a significant water issue on the hospital floor in the general ward. The water was so extensive that a person was using an umbrella to navigate the area.,True,"Based on the image caption and voice complaint, here's the JSON output:

```json
{
  ""category"": ""Water Puddle on Hospital Floor"",
  ""severity"": ""high"",
  ""department"": ""Facilities Management"",
  ""complaint_description"": ""Patient reported a significant water issue on the hospital floor in the general ward. The water was so extensive that a person was using an umbrella to navigate the area.""
}
```",True,False,True,single_model,single_model,single_model,single_model
Mistral-Prompted,puddle_15,Water Puddle on Hospital Floor,medium,Facilities Management,"I was walking down the hospital floor and noticed that there were water puddles everywhere, which could be a slipping hazard. The orange lines on the floor seem to be a warning, but the puddles themselves are still a concern. I'm worried about the safety and cleanliness of the hospital.",Water Puddle on Hospital Floor,high,Facilities Management,"Patient reported multiple water puddles scattered across the hospital floor, creating a significant slip hazard.",True,"Based on the image caption and voice complaint, here is the JSON output:

```json
{
  ""category"": ""Water Puddle on Hospital Floor"",
  ""severity"": ""high"",
  ""department"": ""Facilities Management"",
  ""complaint_description"": ""Patient reported multiple water puddles scattered across the hospital floor, creating a significant slip hazard.""
}
```",True,False,True,single_model,single_model,single_model,single_model
Hybrid-LlamaCat-MistralSevDeptDesc,broken_9,Broken Hospital Bed,high,Maintenance,"I was shocked to see the state of the hospital bed in my room, it's clearly broken and looks like it hasn't been maintained in a while. The room itself is also in a poor condition, which is unacceptable for a healthcare facility. I'm worried about the safety and hygiene of the environment.",Broken Hospital Bed,high,Maintenance,"Patient reported a broken hospital bed in their room, along with a messy and run-down hospital environment.",True,"{""base_model_raw"": ""{\""category\"":\""Broken Hospital Bed\"",\""severity\"":\""medium\"",\""department\"":\""Maintenance\"",\""complaint_description\"":\""Patient reported a damaged hospital bed with visible signs of wear and tear, and also expressed concern about the overall condition of the room.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the JSON output:\n\n```json\n{\n  \""category\"": \""Broken Hospital Bed\"",\n  \""severity\"": \""high\"",\n  \""department\"": \""Maintenance\"",\n  \""complaint_description\"": \""Patient reported a broken hospital bed in their room, along with a messy and run-down hospital environment.\""\n}\n```""}",True,True,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,broken_1,Broken Hospital Bed,high,Maintenance,"I was shocked to see a broken hospital bed in one of the rooms, which is a serious concern for patient safety and comfort. The bed was clearly damaged and unusable, and the overall condition of the room was unacceptable. This is not the kind of environment I expect to see in a hospital.",Broken Hospital Bed,high,Facilities Management,"The hospital bed in one of the rooms appears to be broken or damaged, with visible signs of wear and tear. The surrounding area is also in disarray, suggesting that the room has been abandoned and vandalized.",True,"{""base_model_raw"": ""{\""category\"":\""Broken Hospital Bed\"",\""severity\"":\""medium\"",\""department\"":\""Maintenance\"",\""complaint_description\"":\""Patient reported a damaged hospital bed with visible signs of wear and tear, and the surrounding area is in disarray with graffiti on the walls.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the JSON output:\n\n```json\n{\n  \""category\"": \""Broken Hospital Bed\"",\n  \""severity\"": \""high\"",\n  \""department\"": \""Facilities Management\"",\n  \""complaint_description\"": \""The hospital bed in one of the rooms appears to be broken or damaged, with visible signs of wear and tear. The surrounding area is also in disarray, suggesting that the room has been abandoned and vandalized.\""\n}\n```""}",True,True,False,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,broken_4,Broken Hospital Bed,high,Maintenance,"I was shocked to see the state of the hospital bed in my room, it's clearly broken and looks like it hasn't been maintained in a long time. As a patient, I'm concerned about my safety and comfort. The hospital should provide a functional and clean bed for all patients.",Broken Hospital Bed,critical,Maintenance,"Patient reported a critically broken hospital bed with visible signs of wear and tear. The bed's frame is broken, posing a major safety risk for patients.",True,"{""base_model_raw"": ""{\""category\"":\""Broken Hospital Bed\"",\""severity\"":\""medium\"",\""department\"":\""Maintenance\"",\""complaint_description\"":\""Patient reported a damaged hospital bed with visible signs of wear and tear, including a broken frame, requiring repair or replacement for safety and comfort.\""}"", ""mistral_raw"": ""Output: {\n\""category\"": \""Broken Hospital Bed\"",\n\""severity\"": \""critical\"",\n\""department\"": \""Maintenance\"",\n\""complaint_description\"": \""Patient reported a critically broken hospital bed with visible signs of wear and tear. The bed's frame is broken, posing a major safety risk for patients.\""\n}""}",True,False,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,broken_21,Broken Hospital Bed,high,Maintenance,"I was assigned to a room with a broken hospital bed, which is unacceptable for a place of healing. The bed looks like it has been damaged for a while and it's surprising that it hasn't been replaced yet. This is a serious concern for patient safety and comfort.",Broken Hospital Bed,high,Maintenance,"Patient reported a broken hospital bed in their room, which appeared to be severely worn out with visible signs of damage. A blanket was draped over the bed.",True,"{""base_model_raw"": ""{\""category\"":\""Broken Hospital Bed\"",\""severity\"":\""medium\"",\""department\"":\""Maintenance\"",\""complaint_description\"":\""Patient reported a damaged hospital bed in their room with visible signs of wear and tear, and a blanket draped over it.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the JSON output:\n\n```json\n{\n  \""category\"": \""Broken Hospital Bed\"",\n  \""severity\"": \""high\"",\n  \""department\"": \""Maintenance\"",\n  \""complaint_description\"": \""Patient reported a broken hospital bed in their room, which appeared to be severely worn out with visible signs of damage. A blanket was draped over the bed.\""\n}\n```""}",True,True,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,crowded_6,Crowded Hospital Waiting Room,medium,Administration,"I visited the hospital today and was shocked to see the waiting room was extremely crowded, with many patients forced to sit on the floor. This is not only uncomfortable but also unsanitary. The hospital should provide more seating and improve the waiting area conditions.",Crowded Hospital Waiting Room,medium,Administration,"Patients reported overcrowding in the waiting room, with some people sitting on the floor due to lack of available seating. Patients also expressed discomfort and concerns about cleanliness in the overcrowded waiting room.",True,"{""base_model_raw"": ""{\""category\"":\""Crowded Hospital Waiting Room\"",\""severity\"":\""medium\"",\""department\"":\""Administration\"",\""complaint_description\"":\""Patient reported overcrowding in the waiting room with insufficient seating, resulting in patients sitting on the floor and expressing concerns about cleanliness and comfort.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the JSON output:\n\n```json\n{\n  \""category\"": \""Crowded Hospital Waiting Room\"",\n  \""severity\"": \""medium\"",\n  \""department\"": \""Administration\"",\n  \""complaint_description\"": \""Patients reported overcrowding in the waiting room, with some people sitting on the floor due to lack of available seating. Patients also expressed discomfort and concerns about cleanliness in the overcrowded waiting room.\""\n}\n```""}",True,True,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,crowded_1,Crowded Hospital Waiting Room,medium,Administration,I visited the hospital for my appointment and was shocked to see the waiting room overcrowded with patients. The lack of seating and space made it uncomfortable for everyone. It seems like the hospital is not managing its patient flow efficiently.,Crowded Hospital Waiting Room,medium,Nursing,"Patient reported discomfort due to overcrowding in the waiting room, with limited seating available.",True,"{""base_model_raw"": ""{\""category\"":\""Crowded Hospital Waiting Room\"",\""severity\"":\""medium\"",\""department\"":\""Administration\"",\""complaint_description\"":\""Patient reported overcrowding in the hospital waiting room with limited seating, causing discomfort.\""}"", ""mistral_raw"": ""Output: {\n\""category\"": \""Crowded Hospital Waiting Room\"",\n\""severity\"": \""medium\"",\n\""department\"": \""Nursing\"",\n\""complaint_description\"": \""Patient reported discomfort due to overcrowding in the waiting room, with limited seating available.\""\n}""}",True,True,False,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,crowded_9,Crowded Hospital Waiting Room,medium,Administration,"I visited the hospital today and was shocked to see the waiting room in such a state. Patients, including the elderly, were forced to sleep on the floor due to the lack of seating. This is unacceptable and highlights the need for better waiting area management.",Crowded Hospital Waiting Room,medium,Administration,The hospital waiting room is overcrowded with patients sleeping on the floor due to a lack of available seating.,True,"{""base_model_raw"": ""{\""category\"":\""Crowded Hospital Waiting Room\"",\""severity\"":\""high\"",\""department\"":\""Administration\"",\""complaint_description\"":\""Patient reported severe overcrowding in the hospital waiting room, with insufficient seating and patients forced to sleep on the floor.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the JSON output:\n\n```json\n{\n  \""category\"": \""Crowded Hospital Waiting Room\"",\n  \""severity\"": \""medium\"",\n  \""department\"": \""Administration\"",\n  \""complaint_description\"": \""The hospital waiting room is overcrowded with patients sleeping on the floor due to a lack of available seating.\""\n}\n```""}",True,True,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,crowded_19,Crowded Hospital Waiting Room,medium,Administration,"I visited the hospital today and was shocked to see how crowded the waiting room was. There were not enough seats for all the patients and their families, and the staff seemed overwhelmed. This made it difficult for me to get the help I needed in a timely manner.",Crowded Hospital Waiting Room,medium,Administration,Patient reported discomfort and difficulty getting help due to overcrowding in the hospital waiting room.,True,"{""base_model_raw"": ""{\""category\"":\""Crowded Hospital Waiting Room\"",\""severity\"":\""medium\"",\""department\"":\""Administration\"",\""complaint_description\"":\""Patient reported overcrowding in the hospital waiting room, citing discomfort and difficulty accessing assistance due to the high volume of people.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the JSON output:\n\n```json\n{\n  \""category\"": \""Crowded Hospital Waiting Room\"",\n  \""severity\"": \""medium\"",\n  \""department\"": \""Administration\"",\n  \""complaint_description\"": \""Patient reported discomfort and difficulty getting help due to overcrowding in the hospital waiting room.\""\n}\n```""}",True,True,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,dirty_sc_12,Dirty Hospital Bathroom,high,Housekeeping,"I was shocked to see the state of the hospital bathroom, it was extremely dirty and unhygienic. The bathroom had two sinks and a window, but the overall condition was unacceptable. This is a serious concern for patient health and safety.",Dirty Hospital Bathroom,high,Housekeeping,Patient reported severe unhygienic bathroom conditions with visible dirt. The bathroom has two sinks and a window but it's just not clean.,True,"{""base_model_raw"": ""{\""category\"":\""Dirty Hospital Bathroom\"",\""severity\"":\""medium\"",\""department\"":\""Housekeeping\"",\""complaint_description\"":\""Patient reported the hospital bathroom as unhygienic and dirty with visible dirt, despite having two sinks and a window, requiring immediate cleaning attention.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here's the JSON output:\n\n```json\n{\n  \""category\"": \""Dirty Hospital Bathroom\"",\n  \""severity\"": \""high\"",\n  \""department\"": \""Housekeeping\"",\n  \""complaint_description\"": \""Patient reported severe unhygienic bathroom conditions with visible dirt. The bathroom has two sinks and a window but it's just not clean.\""\n}\n```""}",True,True,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,dirty_sc_10,Dirty Hospital Bathroom,high,Housekeeping,"I was appalled by the condition of the hospital bathroom I visited, which was filthy and clearly hadn't been cleaned in a while. The toilet and urinals were dirty, and the whole area looked like it hadn't been disinfected. This is unacceptable for a healthcare facility.",Dirty Hospital Bathroom,critical,Housekeeping,"The hospital bathroom appears to be dirty and unhygienic, with visible dirt and grime on the toilet and urinals. The overall condition of the bathroom is unsanitary.",True,"{""base_model_raw"": ""{\""category\"":\""Dirty Hospital Bathroom\"",\""severity\"":\""high\"",\""department\"":\""Housekeeping\"",\""complaint_description\"":\""Patient reported the hospital bathroom to be in an unsanitary condition with visible dirt and grime on the toilet and urinals, creating an unhygienic environment.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the JSON output:\n\n```json\n{\n  \""category\"": \""Dirty Hospital Bathroom\"",\n  \""severity\"": \""critical\"",\n  \""department\"": \""Housekeeping\"",\n  \""complaint_description\"": \""The hospital bathroom appears to be dirty and unhygienic, with visible dirt and grime on the toilet and urinals. The overall condition of the bathroom is unsanitary.\""\n}\n```""}",True,False,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,dirty_5,Dirty Hospital Bathroom,high,Housekeeping,"I was appalled by the state of the hospital bathroom, which was filthy and clearly hadn't been cleaned in a while. The urinals and sink were clogged with dirt and grime, making it unusable. This is unacceptable for a healthcare facility.",Dirty Hospital Bathroom,critical,Housekeeping,Patient reported severe unhygienic bathroom conditions with visible dirt and grime affecting the urinals and sink.,True,"{""base_model_raw"": ""{\""category\"":\""Dirty Hospital Bathroom\"",\""severity\"":\""high\"",\""department\"":\""Housekeeping\"",\""complaint_description\"":\""Patient reported the hospital bathroom to be unhygienic with visible dirt and grime, particularly affecting the urinals and sink, making them unusable.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the valid JSON output:\n\n```json\n{\n  \""category\"": \""Dirty Hospital Bathroom\"",\n  \""severity\"": \""critical\"",\n  \""department\"": \""Housekeeping\"",\n  \""complaint_description\"": \""Patient reported severe unhygienic bathroom conditions with visible dirt and grime affecting the urinals and sink.\""\n}\n```""}",True,False,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,nursing_9,Empty / Unstaffed Nursing Station,critical,Nursing,"I visited the nursing station to ask for assistance, but there was no one available to help me. The station was completely empty, with no staff in sight. This lack of staffing is concerning and affects the quality of care.",Empty / Unstaffed Nursing Station,medium,Nursing,"Patient reported that the nursing station was empty and unstaffed, with no personnel present at the reception counter.",True,"{""base_model_raw"": ""{\""category\"":\""Empty / Unstaffed Nursing Station\"",\""severity\"":\""high\"",\""department\"":\""Nursing\"",\""complaint_description\"":\""Patient and visitor reported finding the nursing station unattended with no staff present to provide assistance or care.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the JSON output:\n\n```json\n{\n  \""category\"": \""Empty / Unstaffed Nursing Station\"",\n  \""severity\"": \""medium\"",\n  \""department\"": \""Nursing\"",\n  \""complaint_description\"": \""Patient reported that the nursing station was empty and unstaffed, with no personnel present at the reception counter.\""\n}\n```""}",True,False,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,nursing_22,Empty / Unstaffed Nursing Station,critical,Nursing,"I visited the hospital and was concerned to find the nursing station completely unstaffed. There was no one available to answer questions or provide assistance, which is unacceptable for a healthcare facility. This lack of staffing is alarming and raises concerns about patient care.",Empty / Unstaffed Nursing Station,medium,Nursing,Patient reported an empty and unstaffed nursing station with no medical personnel present to help or answer questions.,True,"{""base_model_raw"": ""{\""category\"":\""Empty / Unstaffed Nursing Station\"",\""severity\"":\""high\"",\""department\"":\""Nursing\"",\""complaint_description\"":\""Patient arrived at hospital to find nursing station unattended with no medical staff present to provide assistance or answer questions.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the JSON output:\n\n```json\n{\n  \""category\"": \""Empty / Unstaffed Nursing Station\"",\n  \""severity\"": \""medium\"",\n  \""department\"": \""Nursing\"",\n  \""complaint_description\"": \""Patient reported an empty and unstaffed nursing station with no medical personnel present to help or answer questions.\""\n}\n```""}",True,False,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,nursing_7,Empty / Unstaffed Nursing Station,critical,Nursing,"I visited the nursing station to ask for assistance, but there was no one available to help me. The station was completely empty and I was left waiting with no idea when someone would arrive. This lack of staffing is concerning and affects the quality of care.",Empty / Unstaffed Nursing Station,medium,Nursing,"Patient reported that the nursing station was empty and unstaffed, with no personnel present at the reception desk.",True,"{""base_model_raw"": ""{\""category\"":\""Empty / Unstaffed Nursing Station\"",\""severity\"":\""high\"",\""department\"":\""Nursing\"",\""complaint_description\"":\""Patient reported visiting the nursing station and finding it unstaffed with no personnel present at the reception desk, causing concern for patient care and support.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the JSON output:\n\n```json\n{\n  \""category\"": \""Empty / Unstaffed Nursing Station\"",\n  \""severity\"": \""medium\"",\n  \""department\"": \""Nursing\"",\n  \""complaint_description\"": \""Patient reported that the nursing station was empty and unstaffed, with no personnel present at the reception desk.\""\n}\n```""}",True,False,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,trash_11,Overflowing Hospital Trash (Outside),medium,Waste Management,I visited the hospital in a rural area and was appalled to see the trash bins outside overflowing with garbage. The area was littered with waste and had a strong unpleasant odor. This is a serious health concern and needs to be addressed immediately.,Overflowing Hospital Trash (Outside),medium,Waste Management,The trash bins outside the hospital are overflowing with garbage. The surrounding area appears to be littered with waste. The voice complaint also reported that the area smells bad.,True,"{""base_model_raw"": ""{\""category\"":\""Overflowing Hospital Trash (Outside)\"",\""severity\"":\""medium\"",\""department\"":\""Waste Management\"",\""complaint_description\"":\""Patient reported overflowing trash bins outside the hospital with surrounding litter and unpleasant odor.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here's the JSON output:\n\n```json\n{\n  \""category\"": \""Overflowing Hospital Trash (Outside)\"",\n  \""severity\"": \""medium\"",\n  \""department\"": \""Waste Management\"",\n  \""complaint_description\"": \""The trash bins outside the hospital are overflowing with garbage. The surrounding area appears to be littered with waste. The voice complaint also reported that the area smells bad.\""\n}\n```""}",True,True,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,trash_19,Overflowing Hospital Trash (Outside),medium,Waste Management,"I visited the hospital today and was appalled to see the trash bins outside overflowing with garbage. The smell and sight are unbearable, and it's a health concern for patients and visitors alike. The hospital should take immediate action to address this issue.",Overflowing Hospital Trash (Outside),medium,Waste Management,"Trash cans outside the hospital are overflowing with waste, creating an unsanitary and unpleasant environment for patients and staff.",True,"{""base_model_raw"": ""{\""category\"":\""Overflowing Hospital Trash (Outside)\"",\""severity\"":\""high\"",\""department\"":\""Waste Management\"",\""complaint_description\"":\""Patient reported overflowing trash bins outside the hospital, causing unpleasant odors and unsanitary conditions in the surrounding area.\""}"", ""mistral_raw"": ""Output: {\n\""category\"": \""Overflowing Hospital Trash (Outside)\"",\n\""severity\"": \""medium\"",\n\""department\"": \""Waste Management\"",\n\""complaint_description\"": \""Trash cans outside the hospital are overflowing with waste, creating an unsanitary and unpleasant environment for patients and staff.\""\n}""}",True,True,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,trash_7,Overflowing Hospital Trash (Outside),medium,Waste Management,"I was appalled to see the trash bins outside the hospital overflowing with garbage, which is not only an eyesore but also a health concern. The fact that it's raining makes the situation even worse, as the trash is scattered all over the place. This is unacceptable for a hospital that is supposed to maintain high standards of cleanliness.",Overflowing Hospital Trash (Outside),medium,Waste Management,"Trash bins outside the hospital are overflowing, with garbage visible on the ground. This issue is worsened by the rain.",True,"{""base_model_raw"": ""{\""category\"":\""Overflowing Hospital Trash (Outside)\"",\""severity\"":\""medium\"",\""department\"":\""Waste Management\"",\""complaint_description\"":\""Patient reported overflowing trash bins outside the hospital, with garbage visible on the ground, exacerbated by rainy conditions.\""}"", ""mistral_raw"": ""Output: {\n\""category\"": \""Overflowing Hospital Trash (Outside)\"",\n\""severity\"": \""medium\"",\n\""department\"": \""Waste Management\"",\n\""complaint_description\"": \""Trash bins outside the hospital are overflowing, with garbage visible on the ground. This issue is worsened by the rain.\""\n}""}",True,True,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,rats_sc_3,Rats / Rodent Infestation,critical,Pest Control,"I was shocked to see a rat in the hospital room where my family member is being treated. The rodent was roaming freely near the beds, which is completely unacceptable in a healthcare setting. This is a serious concern for patient safety and hygiene.",Rats / Rodent Infestation,critical,Pest Control,"Patient reported a rat presence in the hospital room, in close proximity to patient care areas and beds.",True,"{""base_model_raw"": ""{\""category\"":\""Rats / Rodent Infestation\"",\""severity\"":\""critical\"",\""department\"":\""Pest Control\"",\""complaint_description\"":\""Rodent spotted in patient care area, near hospital beds, posing significant risk to patient health and safety.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, the following JSON output is generated:\n\n```json\n{\n  \""category\"": \""Rats / Rodent Infestation\"",\n  \""severity\"": \""critical\"",\n  \""department\"": \""Pest Control\"",\n  \""complaint_description\"": \""Patient reported a rat presence in the hospital room, in close proximity to patient care areas and beds.\""\n}\n```""}",True,True,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,rats_8,Rats / Rodent Infestation,critical,Pest Control,"I was shocked to see a rat in my hospital room, which is completely unacceptable. The room had yellow walls and the rat was roaming around freely. This is a serious health concern and I demand immediate action.",Rats / Rodent Infestation,critical,Pest Control,"Patient reported a rat in their hospital room, expressing concern for their health and hygiene.",True,"{""base_model_raw"": ""{\""category\"":\""Rats / Rodent Infestation\"",\""severity\"":\""critical\"",\""department\"":\""Pest Control\"",\""complaint_description\"":\""Patient reported seeing a rodent in their hospital room, expressing concern for their health and well-being.\""}"", ""mistral_raw"": ""Based on the image caption and voice complaint, here is the JSON output:\n\n```json\n{\n  \""category\"": \""Rats / Rodent Infestation\"",\n  \""severity\"": \""critical\"",\n  \""department\"": \""Pest Control\"",\n  \""complaint_description\"": \""Patient reported a rat in their hospital room, expressing concern for their health and hygiene.\""\n}\n```""}",True,True,True,llama,mistral,mistral,mistral
Hybrid-LlamaCat-MistralSevDeptDesc,rats_9,Rats / Rodent Infestation,critical,Pest Control,I was shocked to see a rat on the floor of my hospital room. This is completely unacceptable and I'm worried about the health and safety implications. I demand that the hospital takes immediate action to address this issue.,Rats / Rodent Infestation,critical,Pest Control,"Patient reported a rodent presence in their hospital room, raising major concerns about cleanliness and safety.",True,"{""base_model_raw"": ""{\""category\"":\""Rats / Rodent Infestation\"",\""severity\"":\""critical\"",\""department\"":\""Pest Control\"",\""complaint_description\"":\""Patient reported seeing a rodent in their hospital room, raising serious concerns about cleanliness and safety.\""}"", ""mistral_raw"": ""Output: {\n\""category\"": \""Rats / Rodent Infestation\"",\n\""severity\"": \""critical\"",\n\""department\"": \""Pest Control\"",\n\""complaint_description\"": \""Patient reported a rodent presence in their hospital room, raising major concerns about cleanliness and safety.\""\n}""}",True,True,True,llama,mistral,mistral,mistral
